platform,keyword,title,content,publish_time,like_count,comment_count,repost_count,url,content_clean,sentiment_score,sentiment,keywords
汽车之家,小米汽车起火,小米公司紧急回应两起小米汽车起火事件：动力电池状态正常 - 汽车之家,小米公司紧急回应两起小米汽车起火事件：动力电池状态正常 - 汽车之家 小米公司紧急回应两起小米汽车起火事件：动力电池状态正常 汽车之家,2026-01-20 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE02RHk4SGt1Qlo5UkgyZElaYXAyVlVPTXgyaFdzYURZb00xTmJjdXVfb29rZzYxSFFUSjhVdG5CVFRfbWk5U1hiVzFqSmZBd0I1anJNM3pocWdhVy1EbVE?oc=5,小米公司紧急回应两起小米汽车起火事件：动力电池状态正常汽车之家小米公司紧急回应两起小米汽车起火事件：动力电池状态正常汽车之家,0.956584091377947,正面,"小米,汽车,动力电池,两起,起火"
新浪财经,小米汽车起火,小米官方回应两起汽车着火事故 - 新浪财经,小米官方回应两起汽车着火事故 - 新浪财经 小米官方回应两起汽车着火事故 新浪财经,2026-01-20 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMieEFVX3lxTE1xWm9iUm9nQjZKTWlnSDdYekhJbTlHQmc1N1FKbnkzVUFrZU1Bc1AzUngxVjZrMXFONVY0WG9ia0Jxck42REwtY1RZWjRmS29makYyRktGRm1ObmRtMWc0aWpTb0pZX0gzSEJMaWUxSVFtRzQwVVJoXw?oc=5,小米官方回应两起汽车着火事故新浪财经小米官方回应两起汽车着火事故新浪财经,0.9831501478843162,正面,"两起,小米,着火,新浪,回应"
汽车之家,小米汽车起火,小米汽车双起火事件：危机公关能否筑牢信任防线？ - 汽车之家,小米汽车双起火事件：危机公关能否筑牢信任防线？ - 汽车之家 小米汽车双起火事件：危机公关能否筑牢信任防线？ 汽车之家,2026-01-19 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5kWkFNNlA2TzczNmNkekpxUGp6eTM0V1ZtT3p4WHhmQ2dvYms3N1RaNGZKVTZXRUowaThkYmdHaGJHbWhVTktObHBDdkFDcWhPSTFsN291dFFCVHhkVmc?oc=5,小米汽车双起火事件：危机公关能否筑牢信任防线？汽车之家小米汽车双起火事件：危机公关能否筑牢信任防线？汽车之家,0.9990885951628036,正面,"筑牢,汽车,公关,小米,起火"
Jiemian.com,小米汽车起火,网传小米汽车工厂内电池产线起火，小米官方澄清 - Jiemian.com,网传小米汽车工厂内电池产线起火，小米官方澄清 - Jiemian.com 网传小米汽车工厂内电池产线起火，小米官方澄清 Jiemian.com,2025-11-22 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5kdzlQOU95dk5ROHRlVGc2czZrTWVLRF9LVl9RT0xjUXl5aXVHQjhQWjZCWG9PM3lpVVc1M0RrbVQtN2pabzl1dVNSb0dtY2UzMlZoNUFPdDk?oc=5,网传小米汽车工厂内电池产线起火，小米官方澄清Jiemian.com网传小米汽车工厂内电池产线起火，小米官方澄清Jiemian.com,0.9914298376521644,正面,"小米,网传,产线,Jiemian,com"
手机新浪网,小米汽车起火,小米汽车起火事件通报_新浪新闻 - 手机新浪网,小米汽车起火事件通报_新浪新闻 - 手机新浪网 小米汽车起火事件通报_新浪新闻 手机新浪网,2026-02-04 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9yRU1icDU3RVEzM3pGTUg5TUtmV1NrZHROQmlWdDRFN3p4QVIyVmJFaGIwSVlrRFJPMnpWelRDQjlhd1k2bm8yN04zYThkdGltM1hnWktCOEh4NG1STnpKdW12NA?oc=5,小米汽车起火事件通报新浪新闻手机新浪网小米汽车起火事件通报新浪新闻手机新浪网,0.995078604050868,正面,"新浪网,小米,起火,新浪,通报"
汽车之家,小米汽车起火,小米回应营口SU7起火：系车内遗留火源引燃，烟花系气囊引爆导致 - 汽车之家,小米回应营口SU7起火：系车内遗留火源引燃，烟花系气囊引爆导致 - 汽车之家 小米回应营口SU7起火：系车内遗留火源引燃，烟花系气囊引爆导致 汽车之家,2026-02-05 06:06:47,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9FSkxDR0lGRndTeU10V0Z0NC1CcFJHMUFzejZQeHMtOFFNbm9MUnl0STd0WmZjTXJfcVVzMHpoLUVta0ZYX3pFVUtZcFRXTjNzTXYxblBmYk45TVU?oc=5,小米回应营口SU7起火：系车内遗留火源引燃，烟花系气囊引爆导致汽车之家小米回应营口SU7起火：系车内遗留火源引燃，烟花系气囊引爆导致汽车之家,0.9764272337812772,正面,"SU7,系车,火源,引燃,营口"
电子工程专辑,小米汽车起火,反转！小米汽车起火后“放烟花”：官方公布两大关键点 真相实锤了 - 电子工程专辑,反转！小米汽车起火后“放烟花”：官方公布两大关键点 真相实锤了 - 电子工程专辑 反转！小米汽车起火后“放烟花”：官方公布两大关键点 真相实锤了 电子工程专辑,2026-02-05 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiU0FVX3lxTE51LUU5QkdCR21Sc2xBaFN5NTdkd3VBS1ZQSXlCdVRTVTVjMmFDNHBlTi11ZWgyTmZCTVZHc3dPZUw0MWRnRVp6bEY2Q3ppVHM4XzlB?oc=5,反转！小米汽车起火后放烟花：官方公布两大关键点真相实锤了电子工程专辑反转！小米汽车起火后放烟花：官方公布两大关键点真相实锤了电子工程专辑,0.998803355709227,正面,"实锤,专辑,关键点,烟花,小米"
电玩巴士,小米汽车起火,一天之内发生2起汽车起火，小米汽车回应 - 电玩巴士,一天之内发生2起汽车起火，小米汽车回应 - 电玩巴士 一天之内发生2起汽车起火，小米汽车回应 电玩巴士,2026-01-20 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiSkFVX3lxTE5UM3ZkLUE3b3VZY2N6TmhXbkZYSVdfb1lDcUtibWlhRmg3MzZEblBXVnhlWXdYT2NKbndYUGRnbzF3YUt0dEU4R1FR?oc=5,一天之内发生2起汽车起火，小米汽车回应电玩巴士一天之内发生2起汽车起火，小米汽车回应电玩巴士,0.9026937649197936,正面,"电玩,巴士,汽车,小米,起火"
凤凰网汽车,小米汽车起火,小米汽车一日连发两起火情事件 官方通报核心细节 - 凤凰网汽车,小米汽车一日连发两起火情事件 官方通报核心细节 - 凤凰网汽车 小米汽车一日连发两起火情事件 官方通报核心细节 凤凰网汽车,2026-01-20 13:09:02,0,0,0,https://news.google.com/rss/articles/CBMiTEFVX3lxTFBnd0xFdHlQRkQ4TkdyWGlrMklZYjZmV2NZUzB1MlNlUkc2MTUtbkZhc0ktU2V5dDA0MmpWaGNpdzREaWtFYVRvSXQ4V00?oc=5,小米汽车一日连发两起火情事件官方通报核心细节凤凰网汽车小米汽车一日连发两起火情事件官方通报核心细节凤凰网汽车,0.9977087911143858,正面,"凤凰网,汽车,小米,连发,起火"
汽车之家,小米汽车起火,小米SU7成都起火的三大公关危机 - 汽车之家,小米SU7成都起火的三大公关危机 - 汽车之家 小米SU7成都起火的三大公关危机 汽车之家,2025-10-15 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1WbERtQTMyS0ZTQjZIUm9TZ25IWFJ5dUtLYUcyVXZNV09qN0taSTNYOWpUQzdXWDNrSmZuSGQtRVVHTEdUMXE5amt5T0FmOUFGUFdHSUxXeURJRkk?oc=5,小米SU7成都起火的三大公关危机汽车之家小米SU7成都起火的三大公关危机汽车之家,0.9974153061708456,正面,"SU7,三大,公关,小米,起火"
腾讯新闻,小米汽车起火,又一辆小米SU7起火！ - 腾讯新闻,又一辆小米SU7起火！ - 腾讯新闻 又一辆小米SU7起火！ 腾讯新闻,2026-02-03 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiVkFVX3lxTE80R0M3cmdfLXUxbm5jazdjZktnRlRPeHl3MUdfVXJYME5qLTlJMzJGb09uQXRQLUY1eElyVENiUVRCMFNhYVNkUmlCdEVGcGR2RDJERzhn?oc=5,又一辆小米SU7起火！腾讯新闻又一辆小米SU7起火！腾讯新闻,0.9540187815752889,正面,"SU7,小米,腾讯,起火,一辆"
thepaper.cn,小米汽车起火,成都一小米汽车起火，媒体称消防员灭火破拆后司机已遇难 - thepaper.cn,成都一小米汽车起火，媒体称消防员灭火破拆后司机已遇难 - thepaper.cn 成都一小米汽车起火，媒体称消防员灭火破拆后司机已遇难 thepaper.cn,2025-10-13 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBQVEdQengzcEdxcWxEN1NRbXdZVVN3LVBkakpLZDByMkRaNUJtZjdISXVsejZ6TXFTZGlzNkRaLUp6LUhYUXBveDI0UHA3dTdDbHBYaWlzR2Y1T2w4UUFZbA?oc=5,成都一小米汽车起火，媒体称消防员灭火破拆后司机已遇难thepaper.cn成都一小米汽车起火，媒体称消防员灭火破拆后司机已遇难thepaper.cn,3.39105824340713e-05,负面,"拆后,thepaper,cn,消防员,灭火"
国际金融报,小米汽车起火,小米SU7常州再起火！车主称“锂电池未及时取出” - 国际金融报,小米SU7常州再起火！车主称“锂电池未及时取出” - 国际金融报 小米SU7常州再起火！车主称“锂电池未及时取出” 国际金融报,2025-11-12 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiX0FVX3lxTE40ZUV3RVl0WC1pOWtMZmd1amM3WlVxd2FwdGUzYXN2aGdoWjFuRUstRzZDRC1OUm10OGVMN1ZNOEtRbml1Ym1UVUdTb29zOUhLY1Izb0YtNmZ3bm1OLURJ?oc=5,小米SU7常州再起火！车主称锂电池未及时取出国际金融报小米SU7常州再起火！车主称锂电池未及时取出国际金融报,0.996191185833528,正面,"SU7,锂电池,国际金融报,小米,起火"
电子工程专辑,小米汽车起火,小米正式回应SU7起火事件 - 电子工程专辑,小米正式回应SU7起火事件 - 电子工程专辑 小米正式回应SU7起火事件 电子工程专辑,2026-02-05 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5UZ29wcUsyZFVUVzRCU2ZiRkg2N2c2OHVuVUp4QVJIN3RlbzBLWklBTUQyNllmMlg2Tk55b0l6NDlFZXFnUXpRdHZlX0dXenlDYk1B?oc=5,小米正式回应SU7起火事件电子工程专辑小米正式回应SU7起火事件电子工程专辑,0.9997693976555596,正面,"SU7,专辑,小米,起火,回应"
中国经济网,小米汽车起火,长沙一小米汽车展厅起火，小米回应称“物业空调”起火，商场方：辟谣公告描述不对 - 中国经济网,长沙一小米汽车展厅起火，小米回应称“物业空调”起火，商场方：辟谣公告描述不对 - 中国经济网 长沙一小米汽车展厅起火，小米回应称“物业空调”起火，商场方：辟谣公告描述不对 中国经济网,2025-11-21 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMickFVX3lxTE10YURTM1BvWEhvQ0xSOXpnaUFsalc0TFVOZGI4NDd6RGpZd1hzeVFGeHRwNVFnd3gzb0RBdFQ0SDQ2RDdXcHBsc19DQXVBY0tRWm5aMGswNEdzYWhnVjR5R0dzT1Vob2UtMzQ4b3pTZTdSdw?oc=5,长沙一小米汽车展厅起火，小米回应称物业空调起火，商场方：辟谣公告描述不对中国经济网长沙一小米汽车展厅起火，小米回应称物业空调起火，商场方：辟谣公告描述不对中国经济网,0.9848435142488244,正面,"小米,起火,经济网,辟谣,展厅"
电子工程专辑,小米汽车起火,小米汽车工厂起火？官方回应！ - 电子工程专辑,小米汽车工厂起火？官方回应！ - 电子工程专辑 小米汽车工厂起火？官方回应！ 电子工程专辑,2025-11-24 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBwenlwNm4wNlg1c1VCcktZVmNHVGVvaWI5RjE1XzBOMDhJV091WWRFTFpfSUF3UXpCZHMxVGJxcjFQVjFqTV9RNnNnNDJueTh4WWxF?oc=5,小米汽车工厂起火？官方回应！电子工程专辑小米汽车工厂起火？官方回应！电子工程专辑,0.9941030714966106,正面,"专辑,小米,起火,回应,官方"
新浪新闻_手机新浪网,小米汽车起火,官方回应成都天府大道汽车起火 - 新浪新闻_手机新浪网,官方回应成都天府大道汽车起火 - 新浪新闻_手机新浪网 官方回应成都天府大道汽车起火 新浪新闻_手机新浪网,2025-10-13 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMieEFVX3lxTFB0WmdzWVFCYmRDdlhFaV9rLUdURWp2S3lDNk93MWpsYXliLVpZRWxaMDZGdW83eFBWM2I1ek1pMk5LTC13aTc4OFRlWHNKQkYwd1Bzelg4MW1KQUNpaVlZVmRYVVVXdUUzQW5vZFZzaXR3YUxKaWVSNA?oc=5,官方回应成都天府大道汽车起火新浪新闻手机新浪网官方回应成都天府大道汽车起火新浪新闻手机新浪网,0.999705764322571,正面,"新浪网,天府,起火,新浪,大道"
电子工程专辑,小米汽车起火,小米汽车双起火传闻真相大白！官方速回应：非电池缺陷，系操作失误与物业问题 - 电子工程专辑,小米汽车双起火传闻真相大白！官方速回应：非电池缺陷，系操作失误与物业问题 - 电子工程专辑 小米汽车双起火传闻真相大白！官方速回应：非电池缺陷，系操作失误与物业问题 电子工程专辑,2025-12-02 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBjVGRzR291OFFPcWNsRkhtbEVDcXlLVGhnVUpkY1FZalNyZnJXMHlSN0dIeGVaMlNZU1dwb0w1Vy1Ud0dibWdNTGZTN2RyQ2xqYWI0?oc=5,小米汽车双起火传闻真相大白！官方速回应：非电池缺陷，系操作失误与物业问题电子工程专辑小米汽车双起火传闻真相大白！官方速回应：非电池缺陷，系操作失误与物业问题电子工程专辑,0.9235256294699296,正面,"操作失误,专辑,真相大白,小米,起火"
21财经,小米汽车起火,网传“一小米汽车碰撞后爆燃”，成都警方：事故驾驶人涉嫌酒后驾车 - 21财经,网传“一小米汽车碰撞后爆燃”，成都警方：事故驾驶人涉嫌酒后驾车 - 21财经 网传“一小米汽车碰撞后爆燃”，成都警方：事故驾驶人涉嫌酒后驾车 21财经,2025-10-13 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMijwFBVV95cUxPSnNVOUlnTjFWRDV6R2VPZ3Zpb01NOGJKTTFpOWlMbjNUWVJTMlQ5VTIxRWo3MzRvcFRCb2g1TjRPX0RqNUZQak9mOFJsTkJGSjlIeVJ2VG9PaWlBRk9KSjJ5d3lEckE5WWtVN2NYYnY2TkJRNVZ5R3UtOTZ2N2stSWo3MmQtQU0wdkFOQUFiSQ?oc=5,网传一小米汽车碰撞后爆燃，成都警方：事故驾驶人涉嫌酒后驾车21财经网传一小米汽车碰撞后爆燃，成都警方：事故驾驶人涉嫌酒后驾车21财经,0.05483738075211,负面,"爆燃,21,小米,酒后,驾车"
手机新浪网,小米汽车起火,小米汽车燃烧事件通告_新浪新闻 - 手机新浪网,小米汽车燃烧事件通告_新浪新闻 - 手机新浪网 小米汽车燃烧事件通告_新浪新闻 手机新浪网,2026-01-20 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBHZDF0dFhwTnM5UUdLb3hUYmk5WkRzenp2Y296RmR2eUQ5bEtEU1FCTThRaDZ5YlVuUWQtZnU0b0ZBOW1BYmIzY2FIMlAzWlJQbWJ0ZFRJNmM0RmI1YVpnSTFyWQ?oc=5,小米汽车燃烧事件通告新浪新闻手机新浪网小米汽车燃烧事件通告新浪新闻手机新浪网,0.998765092912664,正面,"新浪网,小米,通告,新浪,燃烧"
电脑之家,小米汽车起火,一小米SU7 Ultra在成都发生车祸起火：车门无法打开，车主遇难 - 电脑之家,一小米SU7 Ultra在成都发生车祸起火：车门无法打开，车主遇难 - 电脑之家 一小米SU7 Ultra在成都发生车祸起火：车门无法打开，车主遇难 电脑之家,2025-10-13 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBEQzkwSjJuN0RqMldpUVoxeURFTk5ETTZkRW9Ib3ZLbWVOcVNlS3pzeGREbE5VTGpYSTAyTzVfWDVkYTliMmV4MElfd3VVSlZoRTRn?oc=5,一小米SU7Ultra在成都发生车祸起火：车门无法打开，车主遇难电脑之家一小米SU7Ultra在成都发生车祸起火：车门无法打开，车主遇难电脑之家,0.9944382371400744,正面,"SU7Ultra,车祸,小米,遇难,起火"
大纪元,小米汽车起火,網傳電池車間起火 小米闢謠引質疑 - 大纪元,網傳電池車間起火 小米闢謠引質疑 - 大纪元 網傳電池車間起火 小米闢謠引質疑 大纪元,2025-11-24 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiYkFVX3lxTE93NGh6ak1RRXZRNGdkRm55SE5aNXlxZDF6eWt0RkN0emI2NTBvdXZGcmlVUF9DX1ZJdkg4QndqMDVhdmtNVV9yUEk3SUx2SjZxRzhlS2RDR2JLQWJoLU5SREtR0gFnQVVfeXFMTUZDYkNOLUZzVk42R2xtUnBfN2RrMGpwWlQyNXR6ajVYbE5tczUxRXNHbnpicGZJZ3I0VENDWjhxVm1iamszalZZRkU1dndOZnRqT2FxemdEcGRXYkJIMHhEUkRFT01TYw?oc=5,網傳電池車間起火小米闢謠引質疑大纪元網傳電池車間起火小米闢謠引質疑大纪元,0.0146685417696537,负面,"網傳,電池,車間,闢謠,引質"
证券时报,小米汽车起火,网传小米汽车工厂内电池产线起火！小米官方澄清：因调试操作失误，非电池存在设计缺陷等问题 - 证券时报,网传小米汽车工厂内电池产线起火！小米官方澄清：因调试操作失误，非电池存在设计缺陷等问题 - 证券时报 网传小米汽车工厂内电池产线起火！小米官方澄清：因调试操作失误，非电池存在设计缺陷等问题 证券时报,2025-11-24 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1uWmduMWYyZHROOWZwLXpfNmxnZHE2UkxMTmw0ZUo1bm5tanJudnA4RTd1djNaYTJZUmZfaGQtOWVnMTZrNkktTTRYZTd3MVZaUDBMaF84d2FmTU51cWc?oc=5,网传小米汽车工厂内电池产线起火！小米官方澄清：因调试操作失误，非电池存在设计缺陷等问题证券时报网传小米汽车工厂内电池产线起火！小米官方澄清：因调试操作失误，非电池存在设计缺陷等问题证券时报,0.7271034964480787,正面,"小米,电池,网传,产线,操作失误"
新浪财经,小米汽车起火,小米汽车一门店展厅内起火，官方回应：物业中央空调出现明火，现场展车已移出 - 新浪财经,小米汽车一门店展厅内起火，官方回应：物业中央空调出现明火，现场展车已移出 - 新浪财经 小米汽车一门店展厅内起火，官方回应：物业中央空调出现明火，现场展车已移出 新浪财经,2025-11-21 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMidkFVX3lxTE1OWTRNNTBGMmNoN0xjcHk1ZWNpZDMweXRjUVlONmpGYVlfY3RYMW1wZjZjX2NCTEliem9zQ3gyeV83Y3pTRS1qOTJ0bmRzMkI0aGM0UktKX3pkTGVvZmViQ1ZKYjhLWjlVZUFsOGJua0xXdzMxdEE?oc=5,小米汽车一门店展厅内起火，官方回应：物业中央空调出现明火，现场展车已移出新浪财经小米汽车一门店展厅内起火，官方回应：物业中央空调出现明火，现场展车已移出新浪财经,0.0003292672587705,负面,"展车,中央空调,移出,明火,展厅"
手机新浪网,小米汽车起火,小米汽车起火原因分析_新浪新闻 - 手机新浪网,小米汽车起火原因分析_新浪新闻 - 手机新浪网 小米汽车起火原因分析_新浪新闻 手机新浪网,2026-01-20 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTE15NnRJNDRZeE9adHZ0XzNJN0t3YVEzNkp1ZF9PMUpWa0Z6ZjN2VE84TEhwd05CNm9OdTJfOTRtTEJlSmE2VWlmUGNPdFVmRlhuaXhsMUIxek11LWJIeUJ2SHdvdw?oc=5,小米汽车起火原因分析新浪新闻手机新浪网小米汽车起火原因分析新浪新闻手机新浪网,0.9999514321097288,正面,"新浪网,小米,起火,新浪,手机"
凤凰网汽车,小米汽车起火,小米汽车工厂内电池产线起火？官方澄清了，并请车主放心使用 - 凤凰网汽车,小米汽车工厂内电池产线起火？官方澄清了，并请车主放心使用 - 凤凰网汽车 小米汽车工厂内电池产线起火？官方澄清了，并请车主放心使用 凤凰网汽车,2025-11-24 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiTEFVX3lxTE5uNFVnUE4yd3ptNklqVW5GdDUzVkdQalVCZGwxcHlpaXU5endsS2gtby15aThaWVBJelcxV1pKNHJSaFREcFp3aV9sNjI?oc=5,小米汽车工厂内电池产线起火？官方澄清了，并请车主放心使用凤凰网汽车小米汽车工厂内电池产线起火？官方澄清了，并请车主放心使用凤凰网汽车,0.8482015711965897,正面,"放心使用,产线,凤凰网,汽车,小米"
新唐人電視台,小米汽车起火,小米SU7起火 被燒成空殼（視頻） - 新唐人電視台,小米SU7起火 被燒成空殼（視頻） - 新唐人電視台 小米SU7起火 被燒成空殼（視頻） 新唐人電視台,2025-11-11 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5qQ3VYekpndjdFQUVMRmZOTHUtX0RjV2xLcU9NaHBnYTJBdHk1d25IeEp4VW01R2NWQ0MtLURWLV9HV0hRcGZqb0VvMjhpdUxJdG5Fc3Z1THNGOENFMHFiZdIBZkFVX3lxTFBVaWJtLWNCTlZjaTYxcVJ4NTIxSUg4aHFPM3hnZzRBRXRTZ2R2SXZ2NTJXNFQ1bUFGZTRXU2VFUk4wX253dGNHYU1rajJ4QzZ1LXc1WUFKaXJzQUxXUU9YNDh2OTFkZw?oc=5,小米SU7起火被燒成空殼視頻新唐人電視台小米SU7起火被燒成空殼視頻新唐人電視台,0.5606036858748277,中性,"SU7,燒成,空殼,視頻,電視台"
驱动之家,小米汽车起火,小米汽车起火后“放烟花”：官方公布两大关键点 真相实锤了 - 驱动之家,小米汽车起火后“放烟花”：官方公布两大关键点 真相实锤了 - 驱动之家 小米汽车起火后“放烟花”：官方公布两大关键点 真相实锤了 驱动之家,2026-02-05 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5DWXkzT1lkbGVyTVRyem9OZG5LNUhWTHBrQ1ktdmtJMlFEcl95MlBCQ2N1ZEhDLTZQYmxmUG9XQnlNV3hBWU1DSEx6ckZsMFVQLVhPT3l4Nks?oc=5,小米汽车起火后放烟花：官方公布两大关键点真相实锤了驱动之家小米汽车起火后放烟花：官方公布两大关键点真相实锤了驱动之家,0.9309038407218644,正面,"实锤,驱动之家,关键点,烟花,小米"
thepaper.cn,小米汽车起火,成都警方通报“小米汽车车祸后起火”：31岁驾驶员涉嫌酒后驾驶，已身亡 - thepaper.cn,成都警方通报“小米汽车车祸后起火”：31岁驾驶员涉嫌酒后驾驶，已身亡 - thepaper.cn 成都警方通报“小米汽车车祸后起火”：31岁驾驶员涉嫌酒后驾驶，已身亡 thepaper.cn,2025-10-13 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMickFVX3lxTE0xcnVQTjV3SkFGemVlTlJJdTExQk5CcmphTTh0SURERlhxN3c3WWVkZWJha01ZWmYyOWV2b3JNRi10R28wZk9EOFZ6ZGJKVE9NOEZWZHFaOV94b1dEUFJiZlYtcmU2V3RhSXQ3UTJPRktaZw?oc=5,成都警方通报小米汽车车祸后起火：31岁驾驶员涉嫌酒后驾驶，已身亡thepaper.cn成都警方通报小米汽车车祸后起火：31岁驾驶员涉嫌酒后驾驶，已身亡thepaper.cn,0.0189740023909991,负面,"31,thepaper,cn,车祸,小米"
汽车之家,小米汽车起火,小米SU7的第八次燃烧？ - 汽车之家,小米SU7的第八次燃烧？ - 汽车之家 小米SU7的第八次燃烧？ 汽车之家,2025-11-12 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE4zdFpYaWRTd1EzUFVnbW5lUFpfUElkcjlaTjJoaF93UU5JdW9KOHRaVndHUlhPeGVKNlhTS0NESElOSTl0UkZ2N200LV9XOWdsdHJVMTR1WVd5ekU?oc=5,小米SU7的第八次燃烧？汽车之家小米SU7的第八次燃烧？汽车之家,0.4159625088964505,中性,"SU7,第八次,小米,燃烧,汽车"
手机新浪网,小米汽车起火,小米汽车起火上热搜_新浪新闻 - 手机新浪网,小米汽车起火上热搜_新浪新闻 - 手机新浪网 小米汽车起火上热搜_新浪新闻 手机新浪网,2026-02-04 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1JenA2TmNkM1JKa2FyemRWWTMwOThIRjJ2ZmVyNkVuOXFsSzNFSUJ3ckpwYlI0aHM4UTB0RDFfakhYeFBsREVrX2l3alZUaWJzWG5SWDZBelh6Ri15VDhodEpiOA?oc=5,小米汽车起火上热搜新浪新闻手机新浪网小米汽车起火上热搜新浪新闻手机新浪网,0.9778446477704992,正面,"新浪网,小米,起火,新浪,手机"
手机新浪网,小米汽车起火,#江苏常州路边一辆小米汽车起火#我咋半夜才刷到这个新闻，大家开车要注意安全，车上不要放易燃物品，选车也要选安全系数高的。不是米粉，也不是黑米粉，纯路人～#汽车##新能源汽车##小米汽车[超话]# ​ - 手机新浪网,#江苏常州路边一辆小米汽车起火#我咋半夜才刷到这个新闻，大家开车要注意安全，车上不要放易燃物品，选车也要选安全系数高的。不是米粉，也不是黑米粉，纯路人～#汽车##新能源汽车##小米汽车[超话]# ​ - 手机新浪网 #江苏常州路边一辆小米汽车起火#我咋半夜才刷到这个新闻，大家开车要注意安全，车上不要放易燃物品，选车也要选安全系数高的。不是米粉，也不是黑米粉，纯路人～#汽车##新能源汽车##小米汽车[超话]# ​ 手机新浪网,2025-11-12 08:00:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1LOElwZjhTRWt1RlZUSEg1Vk0yV3k2aWZIbERTcU5hUGtjOHM2U0VqeFJvMlpJQUlLemdqUUhIZHZoNnZVYTUyaTZTU3E4anY3bi1XYVhuVjR2MDBhdnpibUdURQ?oc=5,我咋半夜才刷到这个新闻，大家开车要注意安全，车上不要放易燃物品，选车也要选安全系数高的。不是米粉，也不是黑米粉，纯路人手机新浪网我咋半夜才刷到这个新闻，大家开车要注意安全，车上不要放易燃物品，选车也要选安全系数高的。不是米粉，也不是黑米粉，纯路人手机新浪网,0.3703617414807036,负面,"米粉,易燃物品,选车,纯路,新浪网"
新浪财经,小米汽车起火,从小米汽车燃烧事故，来分析电动汽车为什么起火 - 新浪财经,从小米汽车燃烧事故，来分析电动汽车为什么起火 - 新浪财经 从小米汽车燃烧事故，来分析电动汽车为什么起火 新浪财经,2025-10-17 07:00:00,0,0,0,https://news.google.com/rss/articles/CBMihgFBVV95cUxNNDNhVU5oRndLUU9FUlFyWXpWSlpRYXh6U2Jsb2REYklrYjlnVGRSaUw5RGIySmQ2bmh0OWlNS1pMYkN5d1d6aGpzY3RsT09WVEhzMDdVd2x6MUFQNXZXbnNpa2VGVUF0ZEZ5d2p6MXRoRHExWW9KY2lmV2g2OVhqZXRIcDRqUQ?oc=5,从小米汽车燃烧事故，来分析电动汽车为什么起火新浪财经从小米汽车燃烧事故，来分析电动汽车为什么起火新浪财经,0.9995564946577938,正面,"起火,电动汽车,新浪,从小,事故"
