platform,keyword,title,content,publish_time,like_count,comment_count,repost_count,url,content_clean,crawl_time
百度新闻,小米SU7投诉,"小米 回应 SU7 刹车故障 车主质疑软件误判,制动瞬间失灵","小米 回应 SU7 刹车故障 车主质疑软件误判,制动瞬间失灵 2024年5月13日 5月8日晚,湖南耒阳的李先生在驾驶新买不久的 小米SU7 汽车停车时,遇到了刹车疑似突失灵的情况。车内警报响起,并显示包括“制动系统故障”在内的四条异常信息。由于倒车速度缓慢,车辆自行停下后,李先生试图通过车内SOS急救系统求助,却遭遇长时间无应答,直至一个半小时后,... 中华网·新闻",,0,0,0,https://news.china.com/socialgd/10000169/20240513/46518378_all.html,"小米 回应 SU7 刹车故障 车主质疑软件误判,制动瞬间失灵 2024年5月13日 5月8日晚,湖南耒阳的李先生在驾驶新买不久的 小米SU7 汽车停车时,遇到了刹车疑似突失灵的情况。车内警报响起,并显示包括“制动系统故障”在内的四条异常信息。由于倒车速度缓慢,车辆自行停下后,李先生试图通过车内SOS急救系统求助,却遭遇长时间无应答,直至一个半小时后,... 中华网·新闻",2026/6/11 11:58
百度新闻,小米SU7投诉,消息称部分华为门店“截胡” 小米 SU7 大定用户:购智界 S7 减免...,"消息称部分华为门店“截胡” 小米 SU7 大定用户:购智界 S7 减免... 2024年4月22日 IT之家4 月 22 日消息,据成都商报“红星资本局”消息,近日市场出现传闻,“重装上阵”的智界 S7 开始“截胡”(一说为“截和”) 小米 SU7 的订单。具体来看,就是购买任意一款智界 S7,在付完尾款后,直接在车价上抵扣小米 SU7锁单不可退的 5000 元定金。 IT之家",,0,0,0,https://www.ithome.com/0/763/261.htm,"消息称部分华为门店“截胡” 小米 SU7 大定用户:购智界 S7 减免... 2024年4月22日 IT之家4 月 22 日消息,据成都商报“红星资本局”消息,近日市场出现传闻,“重装上阵”的智界 S7 开始“截胡”(一说为“截和”) 小米 SU7 的订单。具体来看,就是购买任意一款智界 S7,在付完尾款后,直接在车价上抵扣小米 SU7锁单不可退的 5000 元定金。 IT之家",2026/6/11 11:58
百度新闻,小米SU7投诉,"删雷军合照,车评人陈震“差评” 小米SU7 ,疑“广告费没给够”?","删雷军合照,车评人陈震“差评” 小米SU7 ,疑“广告费没给够”? 2024年3月30日 居然在小米汽车SU7发布会(3月28日晚7点)的第2天一大早(3月29日早7点),就发了长达20分钟的车评,“怒怼”小米汽车SU7“一般”,还删除了此前双方的亲密合影。 陈震是目前唯一全网对 小米SU7 给出明确“差评”的媒体大V,这事还一度上了微博热搜。想想,雷军此刻的心情肯定是... 搜狐网",,0,0,0,https://cul.sohu.com/a/767997012_228864,"删雷军合照,车评人陈震“差评” 小米SU7 ,疑“广告费没给够”? 2024年3月30日 居然在小米汽车SU7发布会(3月28日晚7点)的第2天一大早(3月29日早7点),就发了长达20分钟的车评,“怒怼”小米汽车SU7“一般”,还删除了此前双方的亲密合影。 陈震是目前唯一全网对 小米SU7 给出明确“差评”的媒体大V,这事还一度上了微博热搜。想想,雷军此刻的心情肯定是... 搜狐网",2026/6/11 11:58
百度新闻,小米SU7投诉,律师解读 SU7 无法退定金: 小米 做法合法,"律师解读 SU7 无法退定金: 小米 做法合法 2024年3月29日 3月29日消息, 小米 汽车 SU7 上市发售后,部分消费者在网络和维权平台上 投诉 称,5000元汽车定金... 映象新闻",,0,0,0,http://news.hnr.cn/djn/article/1/1773653411050287106,"律师解读 SU7 无法退定金: 小米 做法合法 2024年3月29日 3月29日消息, 小米 汽车 SU7 上市发售后,部分消费者在网络和维权平台上 投诉 称,5000元汽车定金... 映象新闻",2026/6/11 11:58
百度新闻,小米SU7投诉,小米SU7 大定5000元无法退?小米给出回应,"小米SU7 大定5000元无法退?小米给出回应 2024年3月29日 3月29日消息,昨晚10点, 小米SU7 正式开售,本次开售版本为普通版与创始版,前者需要交纳5000... 机锋网",,0,0,0,https://www.gfan.com/info/583730.html,"小米SU7 大定5000元无法退?小米给出回应 2024年3月29日 3月29日消息,昨晚10点, 小米SU7 正式开售,本次开售版本为普通版与创始版,前者需要交纳5000... 机锋网",2026/6/11 11:58
百度新闻,小米SU7投诉,"小米SU7 对撞极氪007后打不开车门引发争议,官方回应质疑","小米SU7 对撞极氪007后打不开车门引发争议,官方回应质疑 2024年8月15日 近日，一汽车博主发布的 小米SU7 与极氪007在60km/h速度下进行的90%重叠率对撞测试视频在网络上引发了广泛关注与争议。视频中，小米SU7在碰撞后因小电瓶正极线脱落等原因导致无法正常开启... 金融界",,0,0,0,https://baijiahao.baidu.com/s?id=1807439191985506953&wfr=spider&for=pc,"小米SU7 对撞极氪007后打不开车门引发争议,官方回应质疑 2024年8月15日 近日，一汽车博主发布的 小米SU7 与极氪007在60km/h速度下进行的90%重叠率对撞测试视频在网络上引发了广泛关注与争议。视频中，小米SU7在碰撞后因小电瓶正极线脱落等原因导致无法正常开启... 金融界",2026/6/11 11:58
百度新闻,小米SU7投诉,小米 门店称 SU7 故障车已退车 车主维权获回应,"小米 门店称 SU7 故障车已退车 车主维权获回应 2024年5月9日 ""五一""假期时,福建厦门的温先生在当地提取了他的新 小米SU7 汽车,然而,仅驾驶了39公里,车辆就在高速路上突发故障停下。温先生通过社交媒体分享的视频揭示了车内屏幕的警告信息:“车辆即将关闭,请安全靠边停车,并联系线上服务中心。”紧接着,屏幕又提示:“驱动系统故障,... 中华网·新闻",,0,0,0,https://news.china.com/socialgd/10000169/20240509/46488219.html,"小米 门店称 SU7 故障车已退车 车主维权获回应 2024年5月9日 ""五一""假期时,福建厦门的温先生在当地提取了他的新 小米SU7 汽车,然而,仅驾驶了39公里,车辆就在高速路上突发故障停下。温先生通过社交媒体分享的视频揭示了车内屏幕的警告信息:“车辆即将关闭,请安全靠边停车,并联系线上服务中心。”紧接着,屏幕又提示:“驱动系统故障,... 中华网·新闻",2026/6/11 11:58
百度新闻,小米SU7投诉,小米 再次辟谣!“ SU7 产能由10.7万辆增至13.3万辆”为不实消息,"小米 再次辟谣!“ SU7 产能由10.7万辆增至13.3万辆”为不实消息 2024年3月18日 3月18日,小米官方在微博发布消息,辟谣 小米SU7 产能相关传闻。 据了解,一位汽车博主今日发文称“网传 小米su7 的产能,从10.7万提升至13.3万”,引发业内广泛关注。 年内已多次辟谣 开年以来,围绕小米汽车,小米公司官方已多次辟谣。 1月初,网络传出关于小米汽车产业链的图片... 东方财富网",,0,0,0,https://finance.eastmoney.com/a/202403183015501731.html,"小米 再次辟谣!“ SU7 产能由10.7万辆增至13.3万辆”为不实消息 2024年3月18日 3月18日,小米官方在微博发布消息,辟谣 小米SU7 产能相关传闻。 据了解,一位汽车博主今日发文称“网传 小米su7 的产能,从10.7万提升至13.3万”,引发业内广泛关注。 年内已多次辟谣 开年以来,围绕小米汽车,小米公司官方已多次辟谣。 1月初,网络传出关于小米汽车产业链的图片... 东方财富网",2026/6/11 11:58
百度新闻,小米汽车刹车,"贵在真实(30期), 小米 YU7二万公里:车太重, 刹车 点头","贵在真实(30期), 小米 YU7二万公里:车太重, 刹车 点头 昨天17:11 车无完车,人无完人,2万公里开下来,有几个用车体验并不满意:车重,开起来还是没那么紧凑,急刹车时顿挫点头很明显。智驾现在还不太行,有时候还是判断不好。说实话内饰还可以再设计一下,在现在一众新能源车里属于中规中矩的了,没有太大惊喜,氛围灯不够亮也不够有氛围,全靠... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/110636321/,"贵在真实(30期), 小米 YU7二万公里:车太重, 刹车 点头 昨天17:11 车无完车,人无完人,2万公里开下来,有几个用车体验并不满意:车重,开起来还是没那么紧凑,急刹车时顿挫点头很明显。智驾现在还不太行,有时候还是判断不好。说实话内饰还可以再设计一下,在现在一众新能源车里属于中规中矩的了,没有太大惊喜,氛围灯不够亮也不够有氛围,全靠... 易车网",2026/6/11 11:58
百度新闻,小米汽车刹车,"贵在真实(28期), 小米 YU7一万公里: 刹车 点头,掉电快","贵在真实(28期), 小米 YU7一万公里: 刹车 点头,掉电快 前天18:38 对于 小米 YU7最不满意的就是 刹车 点头太明显了!正常踩刹车,不是急刹,速度已经很慢了,车头还是会点一下,晃得人不太舒服。我开过别的电车没这么夸张。还有续航我心里预期实际能跑600左右,结果跑下来就500多,高速的话掉得更快。辅助驾驶也有点槽点,车道保持会偏右,我反馈了... 易车网",,0,0,0,https://news.m.yiche.com/hao/wenzhang/110612678/,"贵在真实(28期), 小米 YU7一万公里: 刹车 点头,掉电快 前天18:38 对于 小米 YU7最不满意的就是 刹车 点头太明显了!正常踩刹车,不是急刹,速度已经很慢了,车头还是会点一下,晃得人不太舒服。我开过别的电车没这么夸张。还有续航我心里预期实际能跑600左右,结果跑下来就500多,高速的话掉得更快。辅助驾驶也有点槽点,车道保持会偏右,我反馈了... 易车网",2026/6/11 11:58
百度新闻,小米汽车刹车,"投资者提问: 小米 yu7GT 汽车 上市,该车全系 刹车 片是否用金博的碳陶...","投资者提问: 小米 yu7GT 汽车 上市,该车全系 刹车 片是否用金博的碳陶... 5月20日 投资者提问：小米yu7GT汽车上市，该车全系 刹车 片是否用金博的碳陶制动盘？目前出货量多少？是否满产状态？董秘回答(金博股份SH688598)：尊敬的投资者您好，鉴于客户保密协议要求，具体情况请您以公司公开披露信息和“ 小米汽车 ”回复为准。谢谢您的关注。查看更多董秘... 新浪财经",,0,0,0,https://baijiahao.baidu.com/s?id=1865694822175111210&wfr=spider&for=pc,"投资者提问: 小米 yu7GT 汽车 上市,该车全系 刹车 片是否用金博的碳陶... 5月20日 投资者提问：小米yu7GT汽车上市，该车全系 刹车 片是否用金博的碳陶制动盘？目前出货量多少？是否满产状态？董秘回答(金博股份SH688598)：尊敬的投资者您好，鉴于客户保密协议要求，具体情况请您以公司公开披露信息和“ 小米汽车 ”回复为准。谢谢您的关注。查看更多董秘... 新浪财经",2026/6/11 11:58
百度新闻,小米汽车刹车,"西双版纳 小米汽车 试驾,新手超详细流程!","西双版纳 小米汽车 试驾,新手超详细流程! 昨天21:55 6️⃣ 刹车:有的 车刹车 很灵敏,轻轻踩一下效果就很明显,但是不利于控制力道。有的刹车前段效果会弱一些,更利于力道的控制, 小米 SU7的刹车调校可以好好感受下是否适合自己。 7️⃣ 低速测试:测试10-20码情况下车辆的稳定性,纯电车在低速阶段也要注意平顺性表现,能量回收... 太平洋汽车",,0,0,0,https://www.pcauto.com.cn/note/874977711115731278.html,"西双版纳 小米汽车 试驾,新手超详细流程! 昨天21:55 6️⃣ 刹车:有的 车刹车 很灵敏,轻轻踩一下效果就很明显,但是不利于控制力道。有的刹车前段效果会弱一些,更利于力道的控制, 小米 SU7的刹车调校可以好好感受下是否适合自己。 7️⃣ 低速测试:测试10-20码情况下车辆的稳定性,纯电车在低速阶段也要注意平顺性表现,能量回收... 太平洋汽车",2026/6/11 11:58
百度新闻,小米汽车刹车,【图】 小米 SU7底盘_底盘高度_底盘护板_ 汽车 之家,"【图】 小米 SU7底盘_底盘高度_底盘护板_ 汽车 之家 起步快&极速快的SU7自然也要具备优秀的制动能力才能给予用户充足的信心,其Max版车型配备的Brembo四活塞制动系统,使得车辆从100km/h到刹停的最短距离仅为33.3米,比没有配备高性能制动系... 汽车之家",,0,0,0,https://www.autohome.com.cn/6962/0/47/Section.html,"【图】 小米 SU7底盘_底盘高度_底盘护板_ 汽车 之家 起步快&极速快的SU7自然也要具备优秀的制动能力才能给予用户充足的信心,其Max版车型配备的Brembo四活塞制动系统,使得车辆从100km/h到刹停的最短距离仅为33.3米,比没有配备高性能制动系... 汽车之家",2026/6/11 11:58
百度新闻,小米汽车刹车,"小米 交付中心发生车祸,最新回应:车主第一天提车误把电门踏板当成...","小米 交付中心发生车祸,最新回应:车主第一天提车误把电门踏板当成... 2025年12月15日 12月15日，有消息称，浙江杭州小米下沙交付中心发生事故，一名第一天提车的小米YU7车主撞倒了销售人员。 当天晚间，据小米内部知情人士向澎湃新闻记者表示，事故发生时， 小米汽车 处于人驾而非智驾状态，在狭窄过道倒车时，误把电门踏板当成 刹车 踏板深踩导致碰撞到车后... 正观新闻",,0,0,0,https://baijiahao.baidu.com/s?id=1851613958957552182&wfr=spider&for=pc,"小米 交付中心发生车祸,最新回应:车主第一天提车误把电门踏板当成... 2025年12月15日 12月15日，有消息称，浙江杭州小米下沙交付中心发生事故，一名第一天提车的小米YU7车主撞倒了销售人员。 当天晚间，据小米内部知情人士向澎湃新闻记者表示，事故发生时， 小米汽车 处于人驾而非智驾状态，在狭窄过道倒车时，误把电门踏板当成 刹车 踏板深踩导致碰撞到车后... 正观新闻",2026/6/11 11:58
百度新闻,小米汽车刹车,电动机 小米汽车 -小米SU7,"电动机 小米汽车 -小米SU7 小米 SU7有两个动力版本,668km单电机后驱版和800km双电机四驱Max版,两车在硬件配置、动力参数方面略有不同,电机方面,后驱配备的是小米超级电机V6(联合汽车电子),Max(四驱)为联电汇川的小... 汽车之家",,0,0,0,https://www.autohome.com.cn/6962/20452/52/Section.html,"电动机 小米汽车 -小米SU7 小米 SU7有两个动力版本,668km单电机后驱版和800km双电机四驱Max版,两车在硬件配置、动力参数方面略有不同,电机方面,后驱配备的是小米超级电机V6(联合汽车电子),Max(四驱)为联电汇川的小... 汽车之家",2026/6/11 11:58
百度新闻,小米汽车刹车,【图】 小米 SU7方向盘_内饰方向盘_ 汽车 之家,【图】 小米 SU7方向盘_内饰方向盘_ 汽车 之家 小米汽车 -小米su7 实测 加速时间 刹车 距离 油耗/能耗 噪音 内装 中控方向盘 乘坐空间 天窗规格 储物... 汽车之家,,0,0,0,https://www.autohome.com.cn/6962/0/29/Section.html,【图】 小米 SU7方向盘_内饰方向盘_ 汽车 之家 小米汽车 -小米su7 实测 加速时间 刹车 距离 油耗/能耗 噪音 内装 中控方向盘 乘坐空间 天窗规格 储物... 汽车之家,2026/6/11 11:58
百度新闻,小米汽车刹车,9点1氪 | 国产特斯拉两个月内三次降价; 小米 首款车预计26万至30...,"9点1氪 | 国产特斯拉两个月内三次降价; 小米 首款车预计26万至30... 2023年1月7日 据了解,目前内部在讨论的方案是:一个版本定位26万-30万元区间,另一个版本在35万元以上。据接近 小米 的知情人士,小米还在研发第二款量产车(内部代号Lemans勒芒),计划2025年推出。这款车与摩德纳同平台,但电驱动系统为三电机,电控软件由小米自研。第一款车的电控软件来自... 36kr",,0,0,0,https://36kr.com/p/2077167711457537,"9点1氪 | 国产特斯拉两个月内三次降价; 小米 首款车预计26万至30... 2023年1月7日 据了解,目前内部在讨论的方案是:一个版本定位26万-30万元区间,另一个版本在35万元以上。据接近 小米 的知情人士,小米还在研发第二款量产车(内部代号Lemans勒芒),计划2025年推出。这款车与摩德纳同平台,但电驱动系统为三电机,电控软件由小米自研。第一款车的电控软件来自... 36kr",2026/6/11 11:58
百度新闻,小米汽车刹车,高歌猛进的 小米 踩下一脚 刹车,"高歌猛进的 小米 踩下一脚 刹车 2022年8月22日 而占据主要收入的手机业务高端化转型尚未成功,过于依靠降价维持销量。 当 小米 营收的三驾马车集体放缓,原来轻资产的模式要维持现下大额的造车重资产投入,小米当下短期的阵痛,也在所难免。 手机凤凰网",,0,0,0,https://tech.ifeng.com/c/8IgFhDhpukV,"高歌猛进的 小米 踩下一脚 刹车 2022年8月22日 而占据主要收入的手机业务高端化转型尚未成功,过于依靠降价维持销量。 当 小米 营收的三驾马车集体放缓,原来轻资产的模式要维持现下大额的造车重资产投入,小米当下短期的阵痛,也在所难免。 手机凤凰网",2026/6/11 11:58
百度新闻,小米汽车刹车,"小米汽车 来了,产业链背后有哪些“湖南力量”","小米汽车 来了,产业链背后有哪些“湖南力量” 2024年4月3日 在投资者互动平台,多名投资者向宇环数控提问:作为小米合作伙伴,公司设备是否已应用于 小米汽车 ?宇环数控回复,新能源汽车方面,公司产品亦可用于加工具有较高表面质量要求的零部件,如内饰、外观件、车载显示、 刹车盘 及垫环等;公司将根据市场对磨抛设备的需求,积极拓展产... 同花顺财经",,0,0,0,http://news.10jqka.com.cn/20240403/c656601603.shtml,"小米汽车 来了,产业链背后有哪些“湖南力量” 2024年4月3日 在投资者互动平台,多名投资者向宇环数控提问:作为小米合作伙伴,公司设备是否已应用于 小米汽车 ?宇环数控回复,新能源汽车方面,公司产品亦可用于加工具有较高表面质量要求的零部件,如内饰、外观件、车载显示、 刹车盘 及垫环等;公司将根据市场对磨抛设备的需求,积极拓展产... 同花顺财经",2026/6/11 11:58
百度新闻,小米汽车刹车,小米汽车 首款车型21.59万元起!雷军:“买Model 3的朋友该升级了”,"小米汽车 首款车型21.59万元起!雷军:“买Model 3的朋友该升级了” 2024年3月28日 “三年之期已到”,3月28日晚,雷军交出三年答卷, 小米汽车 终于带着自己的首款车型——小米... 澎湃新闻",,0,0,0,https://www.thepaper.cn/newsDetail_forward_26845642,"小米汽车 首款车型21.59万元起!雷军:“买Model 3的朋友该升级了” 2024年3月28日 “三年之期已到”,3月28日晚,雷军交出三年答卷, 小米汽车 终于带着自己的首款车型——小米... 澎湃新闻",2026/6/11 11:58
百度新闻,小米汽车刹车,小米汽车 答网友100问:没有Redmi汽车、网传售价都是假的,小米汽车 答网友100问:没有Redmi汽车、网传售价都是假的 2024年1月8日 其中 小米汽车 的车身架构、底盘、悬挂、 刹车 、轮胎、车灯、车窗、车门、座椅、仪表盘、方向盘... 东方财富网,,0,0,0,https://finance.eastmoney.com/a/202401082954657260.html,小米汽车 答网友100问:没有Redmi汽车、网传售价都是假的 2024年1月8日 其中 小米汽车 的车身架构、底盘、悬挂、 刹车 、轮胎、车灯、车窗、车门、座椅、仪表盘、方向盘... 东方财富网,2026/6/11 11:58
百度新闻,小米汽车刹车,"小米汽车 SU7来了!“不要喊9万9了”,雷军:还是要尊重一下科技","小米汽车 SU7来了!“不要喊9万9了”,雷军:还是要尊重一下科技 2023年12月28日 小米汽车 拥有不逊特斯拉Model S的性能指标,0-100km/h加速、100km/h-0 刹车 距离、最高... 每日经济新闻",,0,0,0,https://www.nbd.com.cn/articles/2023-12-28/3186129.html,"小米汽车 SU7来了!“不要喊9万9了”,雷军:还是要尊重一下科技 2023年12月28日 小米汽车 拥有不逊特斯拉Model S的性能指标,0-100km/h加速、100km/h-0 刹车 距离、最高... 每日经济新闻",2026/6/11 11:58
百度新闻,小米汽车刹车,"小米汽车 终于来了,我被它的颜值打动了","小米汽车 终于来了,我被它的颜值打动了 2023年11月16日 11 月 15 日下午 4 点左右, 小米汽车 出现在工信部公告里,相关话题立马冲上微博热搜。 澎湃新闻",,0,0,0,https://www.thepaper.cn/newsDetail_forward_25315810,"小米汽车 终于来了,我被它的颜值打动了 2023年11月16日 11 月 15 日下午 4 点左右, 小米汽车 出现在工信部公告里,相关话题立马冲上微博热搜。 澎湃新闻",2026/6/11 11:58
百度新闻,小米汽车刹车,小米汽车 答网友问四十四集:现阶段智驾Max与标准版有何区别,"小米汽车 答网友问四十四集:现阶段智驾Max与标准版有何区别 2024年5月26日 易车讯 小米汽车 官方答网友问来到了第四十四集,在第四十四集中官方回答了广大网友重点关心的​SU7 Pro后备厢是否支持电动位置记忆、SU7 Pro选装电动尾翼后,第三个和第四个物理按键分别是... 易车网",,0,0,0,https://news.m.yiche.com/zonghexinwen/20240526/1291329084.html,"小米汽车 答网友问四十四集:现阶段智驾Max与标准版有何区别 2024年5月26日 易车讯 小米汽车 官方答网友问来到了第四十四集,在第四十四集中官方回答了广大网友重点关心的​SU7 Pro后备厢是否支持电动位置记忆、SU7 Pro选装电动尾翼后,第三个和第四个物理按键分别是... 易车网",2026/6/11 11:58
百度新闻,小米汽车刹车,"小米汽车 来了,性能不输Taycan,续航800km!","小米汽车 来了,性能不输Taycan,续航800km! 2023年12月29日 万众瞩目的 小米汽车 终于正式亮相,首款车型SU7揭开神秘面纱,我们有幸提前和它亲密接触,了解... 太平洋汽车",,0,0,0,https://www.pcauto.com.cn/hj/article/2341611.html,"小米汽车 来了,性能不输Taycan,续航800km! 2023年12月29日 万众瞩目的 小米汽车 终于正式亮相,首款车型SU7揭开神秘面纱,我们有幸提前和它亲密接触,了解... 太平洋汽车",2026/6/11 11:58
百度新闻,小米汽车刹车,"雷军: 小米汽车 SU7,跨越登场 | 小米汽车技术发布会全程回顾","雷军: 小米汽车 SU7,跨越登场 | 小米汽车技术发布会全程回顾 2023年12月29日 小米汽车 的五大核心技术:电驱、电池、大压铸、智能座舱、智能驾驶。 创业邦",,0,0,0,https://www.cyzone.cn/article/748541.html,"雷军: 小米汽车 SU7,跨越登场 | 小米汽车技术发布会全程回顾 2023年12月29日 小米汽车 的五大核心技术:电驱、电池、大压铸、智能座舱、智能驾驶。 创业邦",2026/6/11 11:58
百度新闻,小米汽车刹车,"零百加速2秒级! 小米汽车 SU7发布,雷军:9.99万就别想了【三小时发布...","零百加速2秒级! 小米汽车 SU7发布,雷军:9.99万就别想了【三小时发布... 2023年12月28日 同时, 小米汽车 还提供Boost键获取20s超额扭矩输出和弹射起步模式。 ▲小米汽车底盘设计 在机械设计上,小米汽车采用布雷博四活塞卡钳和博世DPB与ESP10.0系统,在 刹车 系统上还配备了四重制动安全机制,保障车辆安全。 而在底盘设计上,小米全栈自研底盘控制算法,可以实现地... 手机凤凰网",,0,0,0,https://auto.ifeng.com/qichezixun/20231228/1903750.shtml,"零百加速2秒级! 小米汽车 SU7发布,雷军:9.99万就别想了【三小时发布... 2023年12月28日 同时, 小米汽车 还提供Boost键获取20s超额扭矩输出和弹射起步模式。 ▲小米汽车底盘设计 在机械设计上,小米汽车采用布雷博四活塞卡钳和博世DPB与ESP10.0系统,在 刹车 系统上还配备了四重制动安全机制,保障车辆安全。 而在底盘设计上,小米全栈自研底盘控制算法,可以实现地... 手机凤凰网",2026/6/11 11:58
百度新闻,小米汽车刹车,雷军33亿花得值吗? 小米 自动驾驶能力逐帧解析,"雷军33亿花得值吗? 小米 自动驾驶能力逐帧解析 2022年8月12日 了和高精地图联通的方案,车辆行驶过程中的微操,比如避让、 刹车 、方向等等,由车端传感器和计算平台完成。 但路线规划、进出路口、上下高速这些决策层面的能力,则离不开高精地图的支持。 ... 快科技",,0,0,0,https://news.mydrivers.com/1/852/852168.htm,"雷军33亿花得值吗? 小米 自动驾驶能力逐帧解析 2022年8月12日 了和高精地图联通的方案,车辆行驶过程中的微操,比如避让、 刹车 、方向等等,由车端传感器和计算平台完成。 但路线规划、进出路口、上下高速这些决策层面的能力,则离不开高精地图的支持。 ... 快科技",2026/6/11 11:58
百度新闻,小米汽车刹车,"商汤科技延期上市;雷军“减负”, 小米 年内组织调整35次;紫光集团...","商汤科技延期上市;雷军“减负”, 小米 年内组织调整35次;紫光集团... 2021年12月18日 12月25日, 小米 集团公关部总经理王化通过微博回应表示,第一,小米没有双线造车规划;第二,... 创业邦",,0,0,0,https://www.cyzone.cn/article/663707.html,"商汤科技延期上市;雷军“减负”, 小米 年内组织调整35次;紫光集团... 2021年12月18日 12月25日, 小米 集团公关部总经理王化通过微博回应表示,第一,小米没有双线造车规划;第二,... 创业邦",2026/6/11 11:58
百度新闻,小米汽车刹车,小米汽车 答网友问二十二集:小米SU7北京车展看点等9项问题,"小米汽车 答网友问二十二集:小米SU7北京车展看点等9项问题 2024年4月20日 易车讯 小米汽车 官方答网友问来到了第二十二集,在第二十二集中汇集了小米SU7(参数|询价|图片)首次参加北京国际车展有什么看点、小米SU7长时间停放不启动对车辆和电池有没有损害、开启LCC... 易车网",,0,0,0,https://news.m.yiche.com/xinchexiaoxi/20240420/1090363922.html,"小米汽车 答网友问二十二集:小米SU7北京车展看点等9项问题 2024年4月20日 易车讯 小米汽车 官方答网友问来到了第二十二集,在第二十二集中汇集了小米SU7(参数|询价|图片)首次参加北京国际车展有什么看点、小米SU7长时间停放不启动对车辆和电池有没有损害、开启LCC... 易车网",2026/6/11 11:58
百度新闻,小米汽车刹车,"小米 SU7养车不便宜?每年比特斯拉多120元,加上换轮胎更贵","小米 SU7养车不便宜?每年比特斯拉多120元,加上换轮胎更贵 2024年4月12日 小米汽车 的首款产品小米SU7,一经上市就享受到了国内车市的绝对明星地位。针对不少车友的疑问,日前小米汽车也针对性地做出了集中答复。但其中涉及养车费用的部分,可以说又激起了新的疑问。根据小米汽车官方说法,小米SU7的保养费用为“首保(首年或两万公里)480元,第二年... 手机凤凰网",,0,0,0,https://auto.ifeng.com/c/8Yk96fdfaeS,"小米 SU7养车不便宜?每年比特斯拉多120元,加上换轮胎更贵 2024年4月12日 小米汽车 的首款产品小米SU7,一经上市就享受到了国内车市的绝对明星地位。针对不少车友的疑问,日前小米汽车也针对性地做出了集中答复。但其中涉及养车费用的部分,可以说又激起了新的疑问。根据小米汽车官方说法,小米SU7的保养费用为“首保(首年或两万公里)480元,第二年... 手机凤凰网",2026/6/11 11:58
百度新闻,小米汽车刹车,为什么不建议企业家走网红路线?,"为什么不建议企业家走网红路线? 2024年5月20日 除了上述两个被广泛报道的故障,网络上还传出大量类似未交付就掉漆、保费堪比50万油车、因 刹车 片面积问题遭质疑的各种问题…… 相信上述 小米汽车 的早期车主都是对于小米汽车抱有极大信心的,但这些故障势必会严重破坏小米汽车在他们心目中的好感。这种负面的感知还将传... 创业邦",,0,0,0,https://www.cyzone.cn/article/763605.html,"为什么不建议企业家走网红路线? 2024年5月20日 除了上述两个被广泛报道的故障,网络上还传出大量类似未交付就掉漆、保费堪比50万油车、因 刹车 片面积问题遭质疑的各种问题…… 相信上述 小米汽车 的早期车主都是对于小米汽车抱有极大信心的,但这些故障势必会严重破坏小米汽车在他们心目中的好感。这种负面的感知还将传... 创业邦",2026/6/11 11:58
百度新闻,小米汽车刹车,终场哨响:大事小情都是事儿——汽势盘点2021年 汽车 十大事件,"终场哨响:大事小情都是事儿——汽势盘点2021年 汽车 十大事件 2021年12月29日 以蔚来、理想、小鹏为代表的造车新势力如今已经成长为汽车产业内一股不可忽视的新兴力量,尽管折戟沉沙的新势力更多,依然阻止不了新进者的步伐。2021年,跨界造车依然火热。 百度、小米、美的、创维纷纷跨入造车领域,而小米汽车的加入最受关注。 2021年3月30日,在小米20... 手机凤凰网",,0,0,0,https://auto.ifeng.com/quanmeiti/20211229/1686918.shtml,"终场哨响:大事小情都是事儿——汽势盘点2021年 汽车 十大事件 2021年12月29日 以蔚来、理想、小鹏为代表的造车新势力如今已经成长为汽车产业内一股不可忽视的新兴力量,尽管折戟沉沙的新势力更多,依然阻止不了新进者的步伐。2021年,跨界造车依然火热。 百度、小米、美的、创维纷纷跨入造车领域,而小米汽车的加入最受关注。 2021年3月30日,在小米20... 手机凤凰网",2026/6/11 11:58
百度新闻,小米汽车智驾,"预算30万想买 智驾 好的 车 ,四款SUV该重点关注谁?","预算30万想买 智驾 好的 车 ,四款SUV该重点关注谁? 昨天12:55 智驾 的核心价值,不是参数表上的数字,而是深夜加班后高速巡航时的稳定跟车、周末带家人出游时的从容泊车、老城区窄巷里的安全掉头。智界R7以全栈技术构建了较完整的智驾闭环, 小米 YU7在生... 中国青年网",,0,0,0,http://auto.youth.cn/xw/202606/t20260610_16706429.htm,"预算30万想买 智驾 好的 车 ,四款SUV该重点关注谁? 昨天12:55 智驾 的核心价值,不是参数表上的数字,而是深夜加班后高速巡航时的稳定跟车、周末带家人出游时的从容泊车、老城区窄巷里的安全掉头。智界R7以全栈技术构建了较完整的智驾闭环, 小米 YU7在生... 中国青年网",2026/6/11 11:58
